Scenario_ID,Topology,Node_Count,Node_Density_nodes_per_km2,Terrain_Size_m,Node_Speed_mps,Traffic_Rate_bps,Packet_Size_bytes,TTL,Wait_Time_s,Retry_Attempts,Route_Expiry_s,Buffer_Size_packets,Thresh_Min,Thresh_Max,Drop_Probability,Source_Node,Destination_Node,Initial_Hops,AODV-AERS1_Throughput_Mbps,AODV-AERS1_PDR,AODV-AERS1_E2E_Delay_ms,AODV-AERS1_TxPackets,AODV-AERS1_RxPackets,AODV-AERS2_Throughput_Mbps,AODV-AERS2_PDR,AODV-AERS2_E2E_Delay_ms,AODV-AERS2_TxPackets,AODV-AERS2_RxPackets,AODV-AERS3_Throughput_Mbps,AODV-AERS3_PDR,AODV-AERS3_E2E_Delay_ms,AODV-AERS3_TxPackets,AODV-AERS3_RxPackets,OLSR_Throughput_Mbps,OLSR_PDR,OLSR_E2E_Delay_ms,OLSR_TxPackets,OLSR_RxPackets,DSDV_Throughput_Mbps,DSDV_PDR,DSDV_E2E_Delay_ms,DSDV_TxPackets,DSDV_RxPackets,AODV_Throughput_Mbps,AODV_PDR,AODV_E2E_Delay_ms,AODV_TxPackets,AODV_RxPackets,Optimal_Protocol_Throughput,Optimal_Protocol_PDR,Optimal_Protocol_Delay,Winning_Throughput_Mbps,Winning_PDR,Winning_Delay_ms
894,CORRIDOR,54,67.774561,892.613649,0.636533,1506877,1194,9,1.777126,2,4.142241,36,5,23,0.164543,8,21,4,1.471614,0.954353,8.85623,2366,2258,0.823139,0.533812,17.686779,2366,1263,1.311287,0.85038,13.793037,2366,2012,1.187458,0.943553,49.784729,1931,1822,1.386889,0.899408,119.077986,2366,2128,0.666071,0.431953,36.487088,2366,1022,AODV-AERS1,AODV-AERS1,AODV-AERS1,1.471614,0.954353,8.85623
735,CORRIDOR,53,105.926058,707.353538,8.101089,1856345,607,9,0.639802,2,5.324542,37,7,20,0.127169,5,47,3,0.639064,0.32909,381.968769,5734,1887,0.427397,0.220091,361.306005,5734,1262,0.178816,0.092082,408.034782,5734,528,0.726101,0.569758,460.320952,3763,2144,0.681397,0.350889,621.430087,5734,2012,0.336296,0.173178,458.954046,5734,993,OLSR,OLSR,AODV-AERS2,0.726101,0.569758,361.306005
398,TWO_CLUSTER,72,148.849898,695.491741,0.785577,891495,181,8,1.926328,4,1.144963,145,19,79,0.158965,30,37,3,0.117151,0.113806,394.064691,9235,1051,0.049491,0.048078,314.164993,9235,444,0.001561,0.001516,522.494608,9235,14,0.482428,0.552746,485.791873,7830,4328,0.583639,0.566973,458.101733,9235,5236,0.024523,0.023822,443.209748,9235,220,DSDV,DSDV,AODV-AERS2,0.583639,0.566973,314.164993
310,RANDOM,74,152.240182,697.190102,4.784188,83330,511,9,3.202198,3,1.052101,157,26,85,0.136201,27,59,4,0.077041,0.878689,17.581135,305,268,0.079628,0.908197,22.278481,305,277,0.079628,0.908197,14.470559,305,277,0.073017,1,3.832091,254,254,0.084803,0.967213,15.3555,305,295,0.067555,0.770492,28.902264,305,235,DSDV,OLSR,OLSR,0.084803,1,3.832091
346,RING,44,26.007171,1300.707917,6.737433,555534,203,11,0.864337,2,3.263553,111,27,55,0.10422,4,27,6,0.436867,0.691093,321.426813,5131,3546,0.459536,0.726954,274.235055,5131,3730,0.42467,0.671799,241.817168,5131,3447,0.282251,0.556608,467.881916,4116,2291,0.243566,0.385305,362.16742,5131,1977,0.176792,0.279673,122.098957,5131,1435,AODV-AERS2,AODV-AERS2,AODV,0.459536,0.726954,122.098957
968,TWO_CLUSTER,77,455.185937,411.292646,0.104216,1570707,444,5,3.328401,3,3.626571,98,23,46,0.064255,27,56,2,0.072247,0.043269,507.462488,6633,287,0.735061,0.440223,394.493258,6633,2920,0.28169,0.168702,435.636513,6633,1119,1.43488,0.85934,372.639721,6633,5700,1.329404,0.796171,142.064058,6633,5281,0.29629,0.177446,486.344393,6633,1177,OLSR,OLSR,DSDV,1.43488,0.85934,142.064058
562,RING,68,87.199792,883.073256,2.445254,1206376,972,10,1.317061,2,1.718213,30,5,16,0.167671,25,60,4,0,0,-1,2327,0,0.890133,0.717232,27.54914,2327,1669,1.215467,0.979373,5.999752,2327,2279,0.773333,0.752856,13.218849,1926,1450,0.6976,0.562097,153.701437,2327,1308,1.004267,0.809196,9.263745,2327,1883,AODV-AERS3,AODV-AERS3,AODV-AERS3,1.215467,0.979373,5.999752
907,RING,55,22.214806,1573.475837,10.98223,392230,378,8,2.564197,3,4.903547,76,16,50,0.092976,13,36,6,0.336709,0.799486,8.917859,1945,1555,0.306395,0.727506,7.159744,1945,1415,0.373087,0.885861,6.912968,1945,1723,0.014508,0.042513,122.528565,1576,67,0,0,-1,1945,0,0.327831,0.778406,30.622696,1945,1514,AODV-AERS3,AODV-AERS3,AODV-AERS3,0.373087,0.885861,6.912968
328,RING,36,63.412842,753.464236,1.71188,616387,261,9,1.067586,1,1.397907,170,24,78,0.142353,8,24,3,0.670326,0.982159,2.521537,4428,4349,0.662927,0.971319,3.69672,4428,4301,0.670172,0.981933,13.95376,4428,4348,0.577383,0.999733,2.186666,3747,3746,0.62686,0.918473,5.700403,4428,4067,0.625935,0.917118,3.354964,4428,4061,AODV-AERS1,OLSR,OLSR,0.670326,0.999733,2.186666
342,TWO_CLUSTER,38,63.09516,776.057275,11.295766,196252,754,8,1.455124,3,3.456173,149,29,94,0.044843,6,29,3,0.125537,0.616803,8.468336,488,301,0.167244,0.821721,24.861253,488,401,0.143888,0.706967,16.797535,488,345,0.025858,0.149398,123.854667,415,62,0.203529,1,8.300567,488,488,0.187263,0.920082,10.161483,488,449,DSDV,DSDV,DSDV,0.203529,1,8.300567
528,CORRIDOR,40,35.242888,1065.354756,9.693651,1524179,940,10,3.123377,4,3.115576,63,14,38,0.060218,31,35,5,0.850291,0.541776,320.694333,3040,1647,0.784209,0.499671,235.344646,3040,1519,0.833254,0.530921,155.516693,3040,1614,0.672179,0.914326,455.807258,1424,1302,0.215799,0.1375,504.091986,3040,418,0.912759,0.581579,106.518441,3040,1768,AODV,OLSR,AODV,0.912759,0.914326,106.518441
382,RING,22,6.417416,1851.532156,4.160603,364787,138,14,1.188951,3,1.533779,148,25,69,0.050575,4,15,11,0.352009,0.80226,9.494812,4956,3976,0.286759,0.653551,8.128435,4956,3239,0.351743,0.801655,11.1466,4956,3973,0.235233,0.710808,73.800516,3738,2657,0.233197,0.531477,15.441819,4956,2634,0.352717,0.803874,11.043338,4956,3984,AODV,AODV,AODV-AERS2,0.352717,0.803874,8.128435
94,LINE,32,17.410985,1355.699127,13.260442,914494,208,13,1.734853,3,1.022155,141,29,90,0.197446,0,31,6,0.346259,0.333738,405.140639,8243,2751,0.268474,0.258765,328.02903,8243,2133,0.178857,0.172389,375.190959,8243,1421,0.083827,0.101078,452.692418,6589,666,0.469986,0.45299,681.497525,8243,3734,0.106609,0.102754,375.055295,8243,847,DSDV,DSDV,AODV-AERS2,0.469986,0.45299,328.02903
115,GRID,70,308.191411,476.583228,2.359436,1595806,510,8,2.717104,3,4.217338,163,34,111,0.117639,8,63,3,0.151214,0.08984,228.034967,5866,527,0.323087,0.191954,341.733147,5866,1126,0.220078,0.130753,521.491279,5866,767,0.92536,0.646163,385.911833,4991,3225,1.030378,0.612172,488.593393,5866,3591,0.315627,0.187521,322.126802,5866,1100,DSDV,OLSR,AODV-AERS1,1.030378,0.646163,228.034967
530,GRID,46,57.633746,893.388777,2.054351,839770,468,13,1.944448,1,1.01812,125,22,74,0.156978,6,42,6,0.626415,0.703924,9.618774,3364,2368,0.71133,0.799346,8.828861,3364,2689,0.829312,0.931926,14.520055,3364,3135,0.68567,0.942203,76.424928,2751,2592,0.825079,0.92717,75.980623,3364,3119,0.758946,0.852854,8.346394,3364,2869,AODV-AERS3,OLSR,AODV,0.829312,0.942203,8.346394
527,LINE,60,32.200337,1365.040113,7.438227,1299992,280,9,0.755418,4,4.961792,60,11,38,0.070148,0,59,6,0.179379,0.125445,507.354425,8705,1092,0.187757,0.131304,427.078729,8705,1143,0.090511,0.063297,280.558015,8705,551,0,0,-1,0,0,0.064228,0.044917,678.767501,8705,391,0.340032,0.237794,442.677269,8705,2070,AODV,AODV,AODV-AERS3,0.340032,0.237794,280.558015
63,HOTSPOT,49,19.65536,1578.910582,13.033143,618271,1052,13,2.100375,4,2.896418,101,20,52,0.097225,37,40,9,0,0,-1,1101,0,0,0,-1,1101,0,0,0,-1,1101,0,0,0,-1,0,0,0,0,-1,1101,0,0,0,-1,1101,0,NONE,NONE,NONE,0,0,-1
956,TWO_CLUSTER,77,510.756372,388.274139,4.733456,1135993,585,5,3.033346,3,3.316328,29,5,15,0.107272,17,46,2,0.409321,0.343862,95.87203,3641,1252,0.203353,0.170832,70.032062,3641,622,0.60025,0.504257,137.268531,3641,1836,1.011205,0.849492,57.212863,3641,3093,1.060899,0.891239,42.727061,3641,3245,0.374339,0.314474,159.646837,3641,1145,DSDV,DSDV,DSDV,1.060899,0.891239,42.727061
906,RING,54,440.100512,350.284518,5.817555,597113,582,8,1.224817,2,5.344488,28,6,19,0.185496,22,49,1,0.60512,0.967239,34.817335,1923,1860,0.625616,1,0.76922,1923,1923,0.625616,1,2.419071,1923,1923,0.625616,1,1.402059,1923,1923,0.601867,0.962038,11.574716,1923,1850,0.605445,0.967759,12.02148,1923,1861,AODV-AERS2,AODV-AERS2,AODV-AERS2,0.625616,1,0.76922
233,GRID,34,104.187741,571.25649,10.031248,825627,1335,9,2.60807,3,2.310229,62,12,38,0.172648,5,30,4,0.82725,0.981881,6.667489,1159,1138,0.36274,0.430544,17.942695,1159,499,0.689133,0.817947,16.847545,1159,948,0.60917,0.861254,36.460855,973,838,0.777092,0.922347,9.52166,1159,1069,0.8178,0.970664,6.984638,1159,1125,AODV-AERS1,AODV-AERS1,AODV-AERS1,0.82725,0.981881,6.667489
373,RANDOM,29,38.105435,872.379672,8.333065,103450,1313,9,0.557219,3,4.934325,38,9,19,0.02371,11,28,6,0.094406,0.897959,33.416559,147,132,0.097982,0.931973,10.874007,147,137,0.09083,0.863946,44.101601,147,127,0.086539,1,8.944891,121,121,0.050779,0.482993,254.09175,147,71,0.098698,0.938776,32.872036,147,138,AODV,OLSR,OLSR,0.098698,1,8.944891
768,CORRIDOR,49,151.03517,569.585592,1.32572,2034636,1205,6,2.771547,2,3.639632,58,11,32,0.025675,27,34,3,0.620774,0.298262,297.122178,3165,944,0.57803,0.277725,296.832089,3165,879,0.720072,0.345972,325.651119,3165,1095,0.518846,0.339355,120.166002,2325,789,1.026514,0.493207,373.82321,3165,1561,0.717442,0.344708,292.412347,3165,1091,DSDV,DSDV,OLSR,1.026514,0.493207,120.166002
449,RANDOM,55,201.732358,522.147932,0.844382,280748,802,8,2.779539,4,1.900702,178,31,105,0.023272,25,29,3,0.079237,0.272866,119.117612,656,179,0.266485,0.917683,7.612108,656,602,0.285963,0.984756,4.590832,656,646,0.190347,0.758377,4.125806,567,430,0.148736,0.512195,12.596964,656,336,0.284635,0.980183,4.998927,656,643,AODV-AERS3,AODV-AERS3,OLSR,0.285963,0.984756,4.125806
469,RING,76,35.705784,1458.940265,10.878065,1690137,144,8,1.509222,2,2.880586,176,22,93,0.192611,20,58,6,0.168422,0.083432,555.503909,22006,1836,0.073754,0.036535,460.508334,22006,804,0.029446,0.014587,660.534246,22006,321,0.000367,0.000236,1435.762282,16958,4,0.05082,0.025175,889.305223,22006,554,0.156038,0.077297,632.08309,22006,1701,AODV-AERS1,AODV-AERS1,AODV-AERS2,0.168422,0.083432,460.508334
282,RING,38,56.089665,823.09578,8.539542,184155,1245,6,1.424777,2,2.159657,90,20,56,0.109085,19,37,4,0,0,-1,277,0,0.106593,0.566787,26.665829,277,157,0.145971,0.776173,16.724933,277,215,0.117455,0.762115,4.95807,227,173,0.175165,0.931408,19.431014,277,258,0.150044,0.797834,8.940268,277,221,DSDV,DSDV,OLSR,0.175165,0.931408,4.95807
20,GRID,58,286.859364,449.655056,3.516271,765714,317,6,1.748728,4,4.387729,168,28,102,0.188855,7,56,3,0.000552,0.000662,1206.908849,4529,3,0.333592,0.400309,8.49319,4529,1813,0.341688,0.410024,310.437302,4529,1857,0.676752,0.951125,78.870824,3867,3678,0.749248,0.899095,133.557497,4529,4072,0.64768,0.777214,11.140287,4529,3520,DSDV,OLSR,AODV-AERS2,0.749248,0.951125,8.49319
779,RING,34,52.28652,806.388994,13.771395,421853,1356,7,0.630961,4,1.344024,50,12,31,0.129543,0,18,3,0.38752,0.900515,13.580627,583,525,0.121792,0.283019,7.101464,583,165,0.350613,0.814751,20.29474,583,475,0.172723,0.482474,6.733039,485,234,0.403759,0.93825,16.112365,583,547,0.084885,0.197256,64.418453,583,115,DSDV,DSDV,OLSR,0.403759,0.93825,6.733039
144,LINE,37,19.160759,1389.615035,5.721228,1448176,146,8,0.570255,1,4.011918,71,10,43,0.11559,0,36,6,0.324707,0.188139,582.194871,18598,3499,0.330368,0.191418,501.088334,18598,3560,0.286938,0.166254,478.804034,18598,3092,0.322294,0.244715,766.134294,14192,3473,0.200726,0.116303,1175.954529,18598,2163,0.060877,0.035273,566.925983,18598,656,AODV-AERS2,OLSR,AODV-AERS3,0.330368,0.244715,478.804034
915,LINE,32,21.661178,1215.441189,5.412436,635904,913,11,2.527037,1,1.754335,46,8,30,0.054226,0,31,5,0.460212,0.702682,17.431636,1305,917,0.530975,0.810728,12.413569,1305,1058,0.59421,0.90728,9.203895,1305,1184,0.070763,0.324138,6.951663,435,141,0.348797,0.532567,13.774088,1305,695,0.582165,0.888889,11.375682,1305,1160,AODV-AERS3,AODV-AERS3,OLSR,0.59421,0.90728,6.951663
62,LINE,60,48.813903,1108.673986,5.030227,646773,974,12,1.759272,4,2.570169,125,19,76,0.173062,0,59,5,0.352704,0.53012,81.317555,1245,660,0.171542,0.257831,85.218745,1245,321,0.07161,0.107631,304.897235,1245,134,0.175283,0.320939,6.988716,1022,328,0.036874,0.055422,53.236497,1245,69,0.634333,0.953414,8.310442,1245,1187,AODV,AODV,OLSR,0.634333,0.953414,6.988716
128,RANDOM,63,278.151576,475.91513,4.183931,312000,1008,9,1.211095,4,3.166402,169,32,117,0.193389,33,37,3,0.114927,0.358621,60.962886,580,208,0.146421,0.456897,38.348952,580,265,0.109954,0.343103,40.52148,580,199,0.107191,0.395918,50.785186,490,194,0.28345,0.884483,15.202123,580,513,0.075697,0.236207,37.243787,580,137,DSDV,DSDV,DSDV,0.28345,0.884483,15.202123
36,RING,31,29.794615,1020.027685,14.844311,715028,1295,10,2.654473,4,1.558454,39,6,19,0.199965,3,19,5,0.675259,0.924638,9.417112,1035,957,0.667498,0.91401,15.75796,1035,946,0.633629,0.867633,13.000318,1035,898,0.484747,0.814947,41.7363,843,687,0.191218,0.261836,113.365806,1035,271,0,0,-1,1035,0,AODV-AERS1,AODV-AERS1,AODV-AERS1,0.675259,0.924638,9.417112
771,GRID,33,110.027243,547.654744,12.093398,112859,962,6,1.636995,3,2.105914,128,27,73,0.087003,5,30,3,0.101376,0.876712,44.773137,219,192,0.088176,0.762557,37.011334,219,167,0.106128,0.917808,22.723063,219,201,0.061248,0.630435,4.88292,184,116,0.106656,0.922374,7.034705,219,202,0.1056,0.913242,28.233396,219,200,DSDV,DSDV,OLSR,0.106656,0.922374,4.88292
104,RING,60,151.457342,629.405394,3.111403,1796665,1144,6,1.366343,3,4.721679,180,27,115,0.169581,12,44,3,0.193146,0.104959,216.210881,2944,309,0.673822,0.366168,335.273556,2944,1078,0.248777,0.13519,59.878498,2944,398,1.226381,0.793048,168.378519,2474,1962,1.248258,0.678329,298.168261,2944,1997,0.523181,0.284307,325.979402,2944,837,DSDV,OLSR,AODV-AERS3,1.248258,0.793048,59.878498
728,CORRIDOR,49,102.917392,690.007251,8.570018,1958088,252,10,1.77695,4,3.943676,147,31,73,0.178498,42,43,3,0.134848,0.061981,572.208172,14569,903,0.002987,0.001373,329.948923,14569,20,0.156651,0.072002,482.958194,14569,1049,0.165013,0.154157,687.323565,7168,1105,0.53536,0.24607,508.282952,14569,3585,0.207573,0.095408,463.215645,14569,1390,DSDV,DSDV,AODV-AERS2,0.53536,0.24607,329.948923
986,RANDOM,38,34.981422,1042.252799,1.526691,321489,305,10,2.557679,3,4.553339,150,22,97,0.151083,13,18,7,0.321101,0.91498,6.695384,1976,1808,0.287534,0.819332,5.964884,1976,1619,0.320746,0.913968,6.639865,1976,1806,0.054701,0.993548,5.441862,310,308,0,0,-1,1976,0,0.32039,0.912955,5.897378,1976,1804,AODV-AERS1,OLSR,OLSR,0.321101,0.993548,5.441862
966,TWO_CLUSTER,74,98.099216,868.526536,1.304145,1842298,196,7,1.674445,4,3.095722,106,13,66,0.128881,20,71,4,0.034884,0.016568,573.918418,17624,292,0.025805,0.012256,373.735054,17624,216,0.247415,0.11751,528.292247,17624,2071,0.406545,0.237972,551.160503,14300,3403,0.466637,0.22163,672.52332,17624,3906,0.133444,0.063379,596.013105,17624,1117,DSDV,OLSR,AODV-AERS2,0.466637,0.237972,373.735054
730,RANDOM,40,62.903206,797.431901,5.693036,965408,747,11,1.618989,2,5.643496,115,15,75,0.103655,3,10,5,0.8246,0.823359,9.222607,2423,1995,0.798147,0.796946,7.041821,2423,1931,0.831627,0.830376,17.502243,2423,2012,0.4216,0.507968,9.507379,2008,1020,0.805587,0.804375,71.135565,2423,1949,0.9548,0.953364,6.383502,2423,2310,AODV,AODV,AODV,0.9548,0.953364,6.383502
800,GRID,70,206.978107,581.549672,0.706966,827065,1365,5,2.47642,4,4.314575,47,11,29,0.188265,8,63,3,0.200592,0.237676,87.406096,1136,270,0.297916,0.352993,96.705248,1136,401,0.221394,0.262324,151.8892,1136,298,0.664925,0.924587,9.619215,968,895,0.799396,0.947183,19.713036,1136,1076,0.114412,0.135563,95.914174,1136,154,DSDV,DSDV,OLSR,0.799396,0.947183,9.619215
586,LINE,73,516.901664,375.800596,4.241325,495228,874,7,2.358986,3,1.364747,110,22,55,0.193407,0,72,2,0.405539,0.793785,59.038486,1062,843,0.277575,0.543315,14.334449,1062,577,0.389183,0.76177,36.052313,1062,809,0.290564,0.568738,83.51804,1062,604,0.45557,0.891714,6.348615,1062,947,0.124115,0.242938,115.291807,1062,258,DSDV,DSDV,DSDV,0.45557,0.891714,6.348615
196,RING,49,42.794508,1070.049875,2.150982,332221,762,12,0.720672,2,4.439742,112,26,55,0.188725,18,41,5,0.329061,0.955936,8.165684,817,781,0.254485,0.73929,25.731836,817,604,0.329061,0.955936,8.059359,817,781,0.257856,0.910714,23.419731,672,612,0.048875,0.141983,121.635239,817,116,0.32864,0.954712,8.19499,817,780,AODV-AERS1,AODV-AERS1,AODV-AERS3,0.329061,0.955936,8.059359
222,LINE,44,116.69267,614.051151,3.512976,1062505,394,6,2.683869,4,1.465296,145,19,70,0.083648,0,43,3,0.395442,0.347508,192.971489,5056,1757,0.0853,0.07496,163.583767,5056,379,0.390491,0.343157,309.653632,5056,1735,0.644141,0.677396,410.66488,4225,2862,0.890814,0.782832,258.217637,5056,3958,0.140892,0.123813,179.113142,5056,626,DSDV,DSDV,AODV-AERS2,0.890814,0.782832,163.583767
259,HOTSPOT,27,16.149101,1293.027318,9.867307,361324,1109,8,1.074282,3,4.02244,107,21,53,0.133417,22,23,5,0,0,-1,610,0,0,0,-1,610,0,0,0,-1,610,0,0,0,-1,0,0,0,0,-1,610,0,0,0,-1,610,0,NONE,NONE,NONE,0,0,-1
371,GRID,51,128.774701,629.317505,1.450627,603653,283,6,0.52616,2,3.796777,49,9,32,0.145458,7,48,4,0.354125,0.533883,46.049477,3999,2135,0.4631,0.698175,12.336381,3999,2792,0.423789,0.63891,223.123969,3999,2555,0.443196,0.799043,8.15082,3344,2672,0.617522,0.930983,63.764396,3999,3723,0.650861,0.981245,4.409275,3999,3924,AODV,AODV,AODV,0.650861,0.981245,4.409275
829,HOTSPOT,46,32.885617,1182.703594,14.656367,213378,688,14,1.028838,1,2.563781,180,31,121,0.027636,43,45,8,0.085156,0.383821,310.089208,581,223,0.034368,0.154905,63.239761,581,90,0.085156,0.383821,314.601818,581,223,0.014511,0.138686,315.336293,274,38,0,0,-1,581,0,0.001527,0.006885,962.212134,581,4,AODV-AERS1,AODV-AERS1,AODV-AERS2,0.085156,0.383821,63.239761
824,HOTSPOT,48,47.634939,1003.824544,6.244425,375287,148,10,3.357513,1,3.207738,41,7,25,0.029084,35,41,5,0.424747,0.95183,8.545196,4754,4525,0.303189,0.679428,193.818718,4754,3230,0.097809,0.219184,46.773822,4754,1042,0.183228,0.514632,39.6205,3793,1952,0.330692,0.74106,29.787235,4754,3523,0.141175,0.316365,223.101714,4754,1504,AODV-AERS1,AODV-AERS1,AODV-AERS1,0.424747,0.95183,8.545196
345,CORRIDOR,67,135.527802,703.109884,13.417417,732652,1335,8,0.523521,3,1.960553,129,18,89,0.117602,55,59,3,0.162106,0.216715,160.540828,1029,223,0.501584,0.670554,14.76832,1029,690,0.11849,0.158406,29.441281,1029,163,0.382367,1,6.475872,526,526,0.547381,0.731778,30.389303,1029,753,0.351109,0.469388,84.971815,1029,483,DSDV,OLSR,OLSR,0.547381,1,6.475872
134,CORRIDOR,41,20.766271,1405.11759,4.999982,1072801,378,11,1.278821,2,2.248533,140,25,85,0.153918,3,5,7,0.457102,0.39673,393.330398,5321,2111,0.325666,0.282654,312.829946,5321,1504,0.196612,0.170645,373.28824,5321,908,0.059763,0.119688,153.371732,2306,276,0.576845,0.500658,548.610399,5321,2664,0.084665,0.073482,253.697291,5321,391,DSDV,DSDV,OLSR,0.576845,0.500658,153.371732
372,HOTSPOT,58,219.412506,514.142266,2.084841,1689770,310,10,2.563561,1,3.196497,53,11,31,0.121953,42,54,3,0.145295,0.078865,452.636204,10220,806,0.163322,0.08865,445.098013,10220,906,0.266795,0.144814,396.267826,10220,1480,0.604795,0.387861,410.241448,8650,3355,0.856988,0.465166,469.272017,10220,4754,0.187117,0.101566,392.755358,10220,1038,DSDV,DSDV,AODV,0.856988,0.465166,392.755358
647,CORRIDOR,68,31.885607,1460.350526,5.875135,1455735,634,13,2.029984,2,5.662366,173,22,111,0.04864,4,35,6,0.222785,0.146574,361.351704,4305,631,0.659882,0.434146,368.606322,4305,1869,0.002118,0.001394,795.84454,4305,6,0,0,-1,2154,0,0.828647,0.54518,457.036534,4305,2347,0.448748,0.295238,245.894625,4305,1271,DSDV,DSDV,AODV,0.828647,0.54518,245.894625
731,GRID,62,108.407179,756.2525,7.417665,427168,1007,9,1.786053,3,1.074823,90,13,48,0.150584,7,56,5,0.147936,0.337107,13.400005,795,268,0.390816,0.890566,14.134883,795,708,0.312984,0.713208,28.69952,795,567,0.144072,0.396055,60.233614,659,261,0.203136,0.462893,49.412727,795,368,0.428352,0.976101,6.853921,795,776,AODV,AODV,AODV,0.428352,0.976101,6.853921
957,TWO_CLUSTER,30,27.630023,1042.005477,6.674853,639987,523,11,2.81502,2,1.472944,36,5,25,0.137612,11,24,5,0.447265,0.66347,10.584969,2294,1522,0.30856,0.457716,4.740369,2294,1050,0.598313,0.887533,6.594846,2294,2036,0.336477,0.633296,4.596437,1808,1145,0.396132,0.58762,15.084871,2294,1348,0,0,-1,2294,0,AODV-AERS3,AODV-AERS3,OLSR,0.598313,0.887533,4.596437
126,CORRIDOR,49,191.449304,505.907531,8.471045,546348,1182,8,1.154381,2,3.20025,152,30,76,0.165077,18,44,2,0.351061,0.628176,112.713071,866,544,0.558213,0.998845,2.820642,866,865,0.473029,0.84642,13.822852,866,733,0.480773,0.860277,14.016573,866,745,0.531755,0.951501,7.324283,866,824,0.334928,0.599307,57.364413,866,519,AODV-AERS2,AODV-AERS2,AODV-AERS2,0.558213,0.998845,2.820642
737,TWO_CLUSTER,54,328.583026,405.391201,2.390037,1405456,769,6,0.5381,4,4.442542,130,21,62,0.140669,14,17,2,0,0,-1,3426,0,0.41274,0.283421,141.996097,3426,971,0,0,-1,3426,0,1.358088,0.932574,14.98587,3426,3195,1.074143,0.737595,67.001033,3426,2527,0,0,-1,3426,0,OLSR,OLSR,OLSR,1.358088,0.932574,14.98587
399,CORRIDOR,52,19.034306,1652.848863,2.421011,242224,204,14,3.338932,2,2.334317,125,25,70,0.106928,32,38,7,0.190302,0.690925,29.571193,2226,1538,0.224329,0.814465,6.569709,2226,1813,0.238805,0.867026,6.192274,2226,1930,0.220245,0.994413,5.257391,1790,1780,0.252787,0.91779,10.164051,2226,2043,0.251179,0.91195,6.947292,2226,2030,DSDV,OLSR,OLSR,0.252787,0.994413,5.257391
272,CORRIDOR,32,127.09514,501.77673,5.085532,1223399,1148,9,2.844469,3,3.203517,93,16,63,0.179896,7,13,2,1.197325,0.955455,28.379941,1998,1909,1.085056,0.865866,37.139224,1998,1730,0.954598,0.761762,61.078802,1998,1522,0.785882,0.627127,24.355583,1998,1253,0.226419,0.180681,15.294088,1998,361,0.883098,0.704705,10.130714,1998,1408,AODV-AERS1,AODV-AERS1,AODV,1.197325,0.955455,10.130714
981,TWO_CLUSTER,24,7.004639,1851.026967,2.553711,388372,485,14,1.997151,4,2.82587,72,12,45,0.069056,8,17,9,0.355954,0.866755,9.112275,1501,1301,0.315461,0.768155,9.338271,1501,1153,0.35568,0.866089,9.159924,1501,1300,0.279072,0.998043,7.782365,1022,1020,0,0,-1,1501,0,0.328046,0.798801,9.28518,1501,1199,AODV-AERS1,OLSR,OLSR,0.355954,0.998043,7.782365
111,HOTSPOT,34,22.923314,1217.869502,6.146355,252112,1219,9,2.800462,4,4.600361,116,17,54,0.18458,27,30,5,0,0,-1,387,0,0.010641,0.041344,286.30366,387,16,0,0,-1,387,0,0.021282,0.172043,8.792024,186,32,0,0,-1,387,0,0.24674,0.958656,13.853717,387,371,AODV,AODV,OLSR,0.24674,0.958656,8.792024
548,LINE,49,29.855291,1281.112855,1.866283,666792,1122,8,1.389305,3,1.576148,29,5,18,0.086161,0,48,5,0.644613,0.943447,11.19121,1114,1051,0.615787,0.901257,11.372224,1114,1004,0.608427,0.890485,11.548872,1114,992,0.545253,1,6.716343,889,889,0.681413,0.997307,17.976293,1114,1111,0.648907,0.949731,9.334631,1114,1058,DSDV,OLSR,OLSR,0.681413,1,6.716343
428,RANDOM,31,10.612771,1709.09595,13.380483,230724,1317,8,1.106426,1,5.791194,109,24,62,0.1461,3,7,-1,0,0,-1,328,0,0,0,-1,328,0,0,0,-1,328,0,0,0,-1,0,0,0,0,-1,328,0,0,0,-1,328,0,NONE,NONE,NONE,0,0,-1
427,CORRIDOR,38,35.970589,1027.822274,3.138771,1750890,422,10,2.649148,2,5.489237,155,31,90,0.096534,25,37,5,0.5868,0.314308,474.219236,7779,2445,0.69768,0.373698,466.348312,7779,2907,0.48384,0.259159,424.144932,7779,2016,0.49152,0.517041,516.823732,3961,2048,0.26136,0.139992,542.616832,7779,1089,0.48768,0.261216,434.914092,7779,2032,AODV-AERS2,OLSR,AODV-AERS3,0.69768,0.517041,424.144932
46,RANDOM,34,44.020439,878.844974,3.342533,1649564,243,12,1.344099,3,4.196438,53,9,34,0.07166,4,19,5,0.513961,0.279384,451.215527,12728,3556,0.54359,0.29549,428.104726,12728,3761,0.535062,0.290855,414.264871,12728,3702,0.526246,0.347126,484.990279,10489,3641,0.605739,0.329274,697.71607,12728,4191,0.176475,0.09593,390.610372,12728,1221,DSDV,OLSR,AODV,0.605739,0.347126,390.610372
878,GRID,63,85.139077,860.212611,10.645728,980739,1114,8,0.544978,4,5.581624,42,5,27,0.102299,7,56,5,0.800314,0.796364,17.967071,1650,1314,0.340468,0.338788,15.321181,1650,559,0.782042,0.778182,16.203971,1650,1284,0.420256,0.834341,66.887852,827,690,0.380058,0.378182,45.802619,1650,624,0.872793,0.868485,10.098029,1650,1433,AODV,AODV,AODV,0.872793,0.868485,10.098029
